datetime,max_temp,min_temp,temp,rh,precip,wind_spd,solar_rad,snow
2019-01-01,7.0,-4.0,1.2,64.8,0.0,1.9,102,0.0
2019-01-02,5.0,-6.0,-0.1,85.7,4.5,1.2,36,19.5
2019-01-03,3.0,-0.1,0.7,89.7,8.0,2.5,24,46.5
2019-01-04,8.0,-4.0,0.4,70.8,0.0,2.2,118,0.0
2019-01-05,3.0,-6.0,-1.9,83.0,0.0,1.5,52,0.0
2019-01-06,10.0,-2.7,3.5,76.8,6.5,3.6,89,40.5
2019-01-07,7.0,-3.0,3.9,48.3,1.0,4.6,132,0.0
2019-01-08,8.0,-7.0,-0.7,67.0,0.0,1.5,137,0.0
2019-01-09,8.0,-1.0,3.9,47.3,0.0,4.7,131,0.0
2019-01-10,5.0,-8.0,-1.1,47.6,0.0,3.2,134,0.0
2019-01-11,6.1,-9.8,-3.0,63.0,0.0,1.0,140,0.0
2019-01-12,7.0,-9.1,-2.9,68.6,0.0,1.2,70,0.0
2019-01-13,9.0,-5.0,3.0,73.3,5.5,3.7,41,0.0
2019-01-14,8.0,2.0,5.7,79.7,15.5,5.0,75,0.0
2019-01-15,10.0,-1.0,4.8,53.1,0.0,3.1,114,0.0
2019-01-16,12.0,-3.0,4.1,74.7,3.5,2.3,127,0.0
2019-01-17,9.0,-1.0,3.6,64.3,5.5,5.2,76,11.5
2019-01-18,-1.0,-5.4,-3.3,82.7,1.5,2.3,127,28.5
2019-01-19,0.0,-15.0,-7.2,81.6,0.0,2.0,148,0.0
2019-01-20,4.0,-14.0,-6.4,64.3,0.0,1.9,150,0.0
2019-01-21,4.0,-12.0,-4.4,63.3,0.0,1.4,151,0.0
2019-01-22,8.1,-9.0,-1.4,59.1,0.0,1.5,152,0.0
2019-01-23,8.0,-6.0,0.0,65.0,0.0,1.7,154,0.0
2019-01-24,8.5,-6.0,0.8,67.3,0.0,1.5,155,0.0
2019-01-25,9.0,-4.0,1.5,71.0,0.5,2.2,123,0.0
2019-01-26,12.0,-3.0,3.4,66.7,0.0,2.0,154,0.0
2019-01-27,12.0,-3.5,3.8,77.5,2.5,2.4,69,0.0
2019-01-28,10.0,4.0,6.9,76.7,30.0,4.7,22,0.0
2019-01-29,6.0,2.0,3.7,65.8,10.0,5.3,144,0.0
2019-01-30,8.5,-3.4,1.5,72.8,0.0,2.3,69,0.0
2019-01-31,11.2,-4.0,2.9,68.2,0.0,2.3,161,0.0
2019-02-01,10.0,-2.0,3.5,60.7,0.0,2.4,103,0.0
2019-02-02,10.0,-2.1,3.5,61.9,0.0,2.7,97,0.0
2019-02-03,3.0,-3.0,-0.5,80.2,9.0,3.5,88,77.0
2019-02-04,2.0,-5.0,-2.0,73.3,0.0,3.7,171,0.0
2019-02-05,5.0,-9.0,-2.2,63.9,0.0,1.6,174,0.0
2019-02-06,9.0,-10.0,-2.0,66.7,0.0,1.3,176,0.0
2019-02-07,7.3,-7.0,-0.4,67.5,0.0,1.1,54,0.0
2019-02-08,11.0,-4.4,3.3,64.1,1.5,1.9,75,0.0
2019-02-09,7.0,2.0,4.1,83.3,6.0,1.8,123,0.0
2019-02-10,9.0,-1.0,3.8,71.6,0.0,2.6,166,0.0
2019-02-11,2.0,-5.0,0.0,84.3,0.0,1.7,179,0.0
2019-02-12,3.0,-5.5,-0.9,79.7,0.0,3.0,157,0.0
2019-02-13,8.0,-7.0,-0.6,65.4,0.0,2.0,190,0.0
2019-02-14,11.0,-6.0,2.3,61.5,0.5,1.6,192,0.0
2019-02-15,7.0,1.0,3.9,84.2,3.0,2.7,124,0.0
2019-02-16,6.0,-2.0,2.8,61.8,3.0,4.8,140,2.0
2019-02-17,5.0,-2.0,1.6,67.1,0.0,5.2,126,0.0
2019-02-18,5.0,-4.0,0.6,62.9,0.0,3.7,124,0.0
2019-02-19,5.0,-2.0,1.1,60.2,0.0,4.6,123,0.0
2019-02-20,8.0,-7.4,-0.1,51.7,0.0,2.2,204,0.0
2019-02-21,9.0,-9.0,0.3,55.4,0.0,1.8,129,0.0
2019-02-22,8.0,-3.9,1.4,57.8,1.0,2.3,183,0.0
2019-02-23,10.3,-5.0,1.3,64.7,0.5,2.0,204,0.0
2019-02-24,8.0,-5.0,1.0,82.3,3.0,2.2,194,6.5
2019-02-25,10.0,-2.0,2.9,68.9,0.0,2.2,206,0.0
2019-02-26,11.0,-4.0,4.3,52.0,0.0,3.4,217,0.0
2019-02-27,10.0,3.0,6.0,55.5,3.5,4.0,188,0.0
2019-02-28,5.0,0.0,3.2,65.9,2.5,3.7,174,1.0
2019-03-01,5.0,-4.0,1.9,64.8,4.0,5.3,110,2.0
2019-03-02,8.5,-5.6,0.8,59.3,0.0,3.1,226,0.0
2019-03-03,9.0,-4.5,1.8,58.8,0.0,2.9,229,0.0
2019-03-04,10.0,-6.0,2.0,59.6,0.5,2.5,211,0.0
2019-03-05,11.0,-6.0,2.3,59.5,0.0,2.1,225,0.0
2019-03-06,11.0,-5.0,3.3,56.8,1.0,2.1,198,0.0
2019-03-07,10.0,-5.0,3.3,50.0,0.0,3.1,175,0.0
2019-03-08,7.0,-2.0,1.8,72.6,17.5,3.7,74,164.0
2019-03-09,3.0,-5.0,-0.4,83.2,4.5,2.2,139,90.0
2019-03-10,5.0,-9.0,-2.2,76.7,0.0,2.4,209,0.0
2019-03-11,6.0,-4.0,1.0,80.3,0.0,2.0,77,0.0
2019-03-12,12.0,-4.0,3.7,64.3,0.0,2.6,248,0.0
2019-03-13,16.0,-2.0,6.8,52.2,0.0,2.6,147,0.0
2019-03-14,10.0,2.0,5.9,57.3,1.0,4.8,80,0.0
2019-03-15,10.0,0.0,4.1,73.0,7.0,3.2,197,0.0
2019-03-16,13.0,-1.0,5.9,55.0,0.0,3.8,235,0.0
2019-03-17,4.0,0.0,1.9,83.0,11.0,3.1,67,18.5
2019-03-18,8.0,0.0,3.8,64.7,0.5,3.4,225,0.0
2019-03-19,11.0,-4.0,3.7,62.3,0.0,2.4,238,0.0
2019-03-20,9.0,-2.0,2.9,60.8,0.0,2.3,230,0.0
2019-03-21,9.0,-4.0,2.3,58.4,0.5,2.3,261,0.0
2019-03-22,13.0,-4.0,4.5,55.2,0.0,2.2,270,0.0
2019-03-23,14.0,-2.0,6.5,49.3,0.0,2.9,255,0.0
2019-03-24,8.0,4.0,6.3,78.7,7.0,4.2,62,0.0
2019-03-25,10.0,2.0,5.1,85.1,34.5,6.0,34,0.0
2019-03-26,7.0,0.0,3.2,85.8,10.5,4.3,68,19.0
2019-03-27,9.0,1.0,5.0,73.5,1.0,3.1,219,0.0
2019-03-28,9.0,1.0,4.3,74.7,4.0,3.3,154,1.0
2019-03-29,12.0,0.0,5.2,65.0,0.0,3.0,146,0.0
2019-03-30,14.0,2.0,8.1,63.7,1.0,2.9,190,0.0
2019-03-31,8.0,3.0,5.3,91.2,26.0,4.1,58,0.0
2019-04-01,4.0,0.0,0.8,97.3,51.0,2.4,40,268.0
2019-04-02,9.0,1.0,5.1,63.9,0.0,4.8,258,0.0
2019-04-03,11.0,0.0,5.2,69.4,1.0,2.1,211,0.0
2019-04-04,12.0,2.0,7.3,71.8,1.5,2.3,289,0.0
2019-04-05,12.0,0.0,7.0,79.5,3.0,2.1,97,0.0
2019-04-06,17.0,5.0,11.1,64.8,10.0,4.5,150,0.0
2019-04-07,14.0,6.0,10.6,73.3,7.5,2.9,86,0.0
2019-04-08,15.0,4.0,9.0,77.8,1.5,3.3,275,0.0
2019-04-09,16.0,2.0,9.3,65.5,1.0,3.0,290,0.0
2019-04-10,17.0,2.0,10.2,62.3,0.0,2.6,282,0.0
2019-04-11,18.0,3.0,10.9,62.3,0.5,2.3,202,0.0
2019-04-12,16.0,5.0,10.4,65.1,1.0,2.4,156,0.0
2019-04-13,18.0,3.0,10.5,58.2,1.0,2.5,303,0.0
2019-04-14,18.0,2.0,10.2,53.0,0.0,2.1,311,0.0
2019-04-15,20.0,4.0,12.5,37.0,0.0,3.5,302,0.0
2019-04-16,20.0,8.0,13.3,40.0,0.5,3.7,173,0.0
2019-04-17,20.0,8.0,15.2,42.0,0.0,7.0,281,0.0
2019-04-18,15.0,7.0,11.8,48.6,0.0,5.3,238,0.0
2019-04-19,16.0,6.0,10.7,63.3,2.0,3.8,314,0.0
2019-04-20,13.0,4.0,9.3,46.5,6.0,5.2,299,0.0
2019-04-21,15.0,-1.0,8.2,41.4,0.0,2.8,323,0.0
2019-04-22,11.0,2.0,7.3,47.0,6.0,5.5,249,0.0
2019-04-23,8.0,-1.0,3.3,67.3,6.5,4.0,233,0.0
2019-04-24,10.0,-3.0,3.6,57.2,0.0,2.7,323,0.0
2019-04-25,12.0,-4.0,4.6,51.7,0.0,2.9,207,0.0
2019-04-26,13.0,-1.0,6.4,53.9,0.5,3.2,309,0.0
2019-04-27,15.0,0.0,8.6,55.0,0.0,2.3,275,0.0
2019-04-28,17.0,3.0,10.5,49.7,0.0,3.4,271,0.0
2019-04-29,19.0,1.0,11.6,47.4,0.0,3.3,328,0.0
2019-04-30,19.0,7.0,13.4,47.9,0.0,3.6,331,0.0
2019-05-01,21.0,4.0,13.1,52.5,0.0,2.6,269,0.0
2019-05-02,22.0,6.0,15.0,48.8,0.5,3.3,327,0.0
2019-05-03,22.0,8.0,15.2,49.4,1.5,4.3,126,0.0
2019-05-04,21.0,6.0,14.0,59.4,5.0,4.3,132,0.0
2019-05-05,23.0,9.0,17.2,44.8,0.0,3.9,333,0.0
2019-05-06,24.0,4.0,16.3,42.8,1.0,2.5,281,0.0
2019-05-07,24.0,6.0,15.2,51.3,1.0,2.9,285,0.0
2019-05-08,22.0,6.0,13.8,61.2,1.0,2.9,320,0.0
2019-05-09,21.0,9.0,15.2,59.7,6.5,3.8,238,0.0
2019-05-10,22.0,9.0,13.9,65.1,7.0,3.8,183,0.0
2019-05-11,23.0,2.0,13.4,50.1,0.0,2.5,341,0.0
2019-05-12,25.0,3.0,15.0,43.4,0.0,2.5,348,0.0
2019-05-13,25.0,5.0,16.3,47.0,0.0,2.5,344,0.0
2019-05-14,26.0,6.0,17.0,47.8,0.5,2.5,343,0.0
2019-05-15,26.0,7.0,17.3,45.4,1.0,2.5,325,0.0
2019-05-16,26.0,6.0,17.7,44.2,0.0,2.7,327,0.0
2019-05-17,28.0,8.0,19.1,38.7,1.0,3.4,313,0.0
2019-05-18,26.0,7.0,17.4,42.4,0.5,2.8,323,0.0
2019-05-19,25.0,8.0,16.2,51.5,3.5,3.1,152,0.0
2019-05-20,25.0,9.0,16.4,56.3,1.0,4.0,215,0.0
2019-05-21,24.0,7.0,16.4,50.9,0.5,3.5,314,0.0
2019-05-22,23.0,8.0,15.5,55.3,0.0,2.4,348,0.0
2019-05-23,26.0,7.0,17.7,48.7,0.0,2.7,339,0.0
2019-05-24,29.0,11.0,20.2,40.6,0.5,3.6,352,0.0
2019-05-25,30.0,10.0,19.3,41.9,1.0,2.7,295,0.0
2019-05-26,29.0,11.0,19.5,44.3,0.5,4.4,282,0.0
2019-05-27,29.0,8.0,20.1,35.5,0.0,4.2,278,0.0
2019-05-28,29.0,8.0,20.1,29.6,0.0,3.5,348,0.0
2019-05-29,29.0,9.0,19.9,32.4,0.0,3.2,348,0.0
2019-05-30,26.0,10.0,18.5,40.7,0.0,3.0,359,0.0
2019-05-31,25.0,6.0,16.6,41.4,0.0,2.6,361,0.0
2019-06-01,26.0,7.0,17.2,43.4,0.0,2.3,361,0.0
2019-06-02,28.0,6.0,18.1,35.5,0.0,2.6,362,0.0
2019-06-03,29.0,8.0,19.4,31.3,0.0,2.3,362,0.0
2019-06-04,31.0,8.0,21.0,27.1,0.0,2.6,362,0.0
2019-06-05,33.0,10.0,22.5,32.0,0.0,2.1,329,0.0
2019-06-06,34.0,13.0,24.1,29.5,1.0,2.9,303,0.0
2019-06-07,33.0,12.0,23.5,32.6,0.0,2.5,342,0.0
2019-06-08,33.0,14.0,24.0,34.0,0.0,2.7,335,0.0
2019-06-09,33.0,11.0,22.9,32.6,0.0,3.2,353,0.0
2019-06-10,30.0,13.0,22.0,41.3,2.0,2.9,248,0.0
2019-06-11,33.0,12.0,22.5,45.1,0.5,2.9,304,0.0
2019-06-12,32.0,12.0,22.2,42.5,0.5,3.2,347,0.0
2019-06-13,30.0,8.0,21.1,21.8,0.0,3.2,365,0.0
2019-06-14,30.0,10.0,21.5,23.9,0.0,2.8,365,0.0
2019-06-15,32.0,10.0,21.5,26.3,0.0,2.8,365,0.0
2019-06-16,33.0,11.0,23.1,25.5,0.0,3.0,363,0.0
2019-06-17,32.0,13.0,23.7,23.2,0.0,3.1,365,0.0
2019-06-18,31.0,13.0,22.9,26.9,0.0,2.6,365,0.0
2019-06-19,31.0,12.0,22.1,27.2,0.0,2.7,365,0.0
2019-06-20,32.0,12.0,23.8,28.0,0.0,3.2,365,0.0
2019-06-21,32.0,13.0,23.8,26.8,0.0,3.1,365,0.0
2019-06-22,34.0,13.0,24.2,27.6,0.0,2.8,365,0.0
2019-06-23,36.0,13.0,25.3,24.3,0.0,3.1,364,0.0
2019-06-24,36.0,14.0,26.6,23.6,0.0,3.1,364,0.0
2019-06-25,36.0,14.0,27.0,20.1,0.0,3.4,364,0.0
2019-06-26,37.0,15.0,26.7,21.9,0.0,2.7,364,0.0
2019-06-27,35.0,13.0,26.6,25.4,0.0,2.6,364,0.0
2019-06-28,34.0,14.0,25.5,28.3,0.0,2.6,364,0.0
2019-06-29,35.0,15.0,26.3,23.5,0.0,3.3,363,0.0
2019-06-30,35.0,14.0,25.6,24.4,0.0,2.9,363,0.0
2019-07-01,34.0,13.0,25.1,24.4,0.0,2.9,363,0.0
2019-07-02,31.0,14.0,22.6,36.3,0.0,3.9,363,0.0
2019-07-03,37.0,14.0,25.3,33.8,0.0,3.5,362,0.0
2019-07-04,36.0,12.0,25.0,26.5,0.0,2.4,362,0.0
2019-07-05,36.0,13.0,25.6,20.9,0.0,2.5,362,0.0
2019-07-06,36.0,15.0,26.2,21.3,0.0,3.0,361,0.0
2019-07-07,34.0,13.0,24.8,16.9,0.0,2.9,361,0.0
2019-07-08,35.0,14.0,25.6,25.5,0.0,2.8,360,0.0
2019-07-09,33.0,15.0,25.0,23.8,0.0,2.9,359,0.0
2019-07-10,32.0,17.0,24.2,35.1,0.0,3.3,343,0.0
2019-07-11,35.0,15.0,26.0,30.6,0.0,2.9,351,0.0
2019-07-12,35.0,15.0,26.1,22.1,0.0,3.0,358,0.0
2019-07-13,34.0,14.0,25.0,21.4,0.0,2.7,358,0.0
2019-07-14,36.0,11.0,25.4,21.4,0.0,2.8,357,0.0
2019-07-15,36.0,15.0,26.4,17.5,0.0,2.9,357,0.0
2019-07-16,37.0,17.0,28.2,17.8,0.0,2.9,354,0.0
2019-07-17,38.0,17.0,28.8,15.9,0.0,3.1,350,0.0
2019-07-18,36.0,17.0,27.5,17.4,0.0,3.1,310,0.0
2019-07-19,38.0,20.0,29.5,15.1,0.0,3.5,291,0.0
2019-07-20,38.0,20.0,29.9,12.0,0.0,5.0,345,0.0
2019-07-21,36.0,16.0,27.4,17.1,0.0,4.5,339,0.0
2019-07-22,36.0,20.0,29.0,20.1,0.0,4.3,305,0.0
2019-07-23,36.0,18.0,28.2,23.3,0.0,2.8,282,0.0
2019-07-24,37.0,19.0,28.4,19.6,0.0,3.0,302,0.0
2019-07-25,35.0,17.0,26.7,17.1,0.0,3.0,324,0.0
2019-07-26,37.0,18.0,28.1,16.5,0.0,2.6,347,0.0
2019-07-27,37.0,18.0,28.0,21.2,0.0,3.1,295,0.0
2019-07-28,33.0,16.0,25.9,18.6,0.0,3.9,347,0.0
2019-07-29,33.0,13.0,24.0,19.2,0.0,2.8,346,0.0
2019-07-30,33.0,14.0,24.4,21.3,0.0,2.4,345,0.0
2019-07-31,37.0,12.0,25.8,22.3,0.0,2.2,343,0.0
2019-08-01,38.0,17.0,28.2,19.4,0.0,3.3,273,0.0
2019-08-02,36.0,18.0,28.0,17.6,0.0,2.9,342,0.0
2019-08-03,36.0,15.0,26.5,18.3,0.0,2.7,341,0.0
2019-08-04,34.0,16.0,25.6,25.1,0.0,2.6,340,0.0
2019-08-05,35.0,16.0,26.4,23.9,0.0,2.6,339,0.0
2019-08-06,37.0,19.0,27.4,27.2,0.0,3.1,338,0.0
2019-08-07,37.0,17.0,27.0,35.2,0.5,4.4,326,0.0
2019-08-08,37.0,22.0,29.9,25.2,0.0,6.1,268,0.0
2019-08-09,37.0,25.0,29.8,20.5,0.0,6.3,290,0.0
2019-08-10,37.0,18.0,29.0,21.4,0.0,3.6,270,0.0
2019-08-11,36.0,20.0,28.3,23.6,0.0,2.8,258,0.0
2019-08-12,35.0,19.0,27.2,27.9,3.5,3.9,307,0.0
2019-08-13,33.0,16.0,24.7,34.0,1.5,4.0,310,0.0
2019-08-14,33.0,14.0,24.3,37.0,0.0,2.9,323,0.0
2019-08-15,33.0,15.0,24.6,32.5,0.0,2.7,306,0.0
2019-08-16,34.0,15.0,25.3,30.8,0.0,3.0,314,0.0
2019-08-17,35.0,14.0,26.1,20.0,0.0,3.5,248,0.0
2019-08-18,35.0,14.0,25.6,15.3,0.0,3.7,275,0.0
2019-08-19,35.0,13.0,25.5,16.8,0.0,2.9,285,0.0
2019-08-20,35.0,13.0,25.1,16.9,0.0,2.5,306,0.0
2019-08-21,35.0,17.0,25.4,17.6,0.0,2.6,291,0.0
2019-08-22,35.0,12.0,24.5,18.8,0.0,2.6,316,0.0
2019-08-23,33.0,12.0,24.0,18.6,0.0,3.5,315,0.0
2019-08-24,34.0,13.0,24.5,18.5,0.0,2.6,288,0.0
2019-08-25,35.0,13.0,24.7,18.8,0.0,3.3,298,0.0
2019-08-26,34.0,13.0,24.9,22.1,0.0,2.0,298,0.0
2019-08-27,34.0,14.0,24.3,20.2,0.0,2.6,271,0.0
2019-08-28,33.0,14.0,24.3,22.4,0.0,2.5,237,0.0
2019-08-29,32.0,13.0,23.6,21.8,0.0,2.3,300,0.0
2019-08-30,32.0,12.0,22.8,27.6,0.0,2.8,297,0.0
2019-08-31,33.0,12.0,23.3,26.6,0.0,3.1,254,0.0
2019-09-01,33.0,12.0,22.9,22.0,0.0,3.0,300,0.0
2019-09-02,32.0,13.0,23.2,24.1,0.0,4.0,299,0.0
2019-09-03,32.0,13.0,22.5,22.7,0.0,3.0,297,0.0
2019-09-04,33.0,12.0,22.8,26.0,0.0,2.3,295,0.0
2019-09-05,32.0,11.0,22.0,25.6,0.0,3.0,294,0.0
2019-09-06,31.0,9.0,21.4,19.2,0.0,2.1,292,0.0
2019-09-07,33.0,12.0,22.4,21.0,0.0,2.3,290,0.0
2019-09-08,31.0,12.0,21.8,24.4,0.0,2.3,288,0.0
2019-09-09,29.0,10.0,19.4,41.0,0.0,2.8,286,0.0
2019-09-10,29.0,10.0,19.8,36.7,0.0,4.0,285,0.0
2019-09-11,30.0,10.0,19.8,32.1,0.0,2.8,283,0.0
2019-09-12,29.0,8.0,18.8,32.0,0.0,2.6,281,0.0
2019-09-13,27.0,9.0,18.0,38.9,0.0,2.3,279,0.0
2019-09-14,28.0,8.0,18.6,39.0,0.0,2.5,277,0.0
2019-09-15,30.0,8.0,19.3,34.1,0.0,2.4,275,0.0
2019-09-16,32.0,10.0,21.8,28.3,0.0,3.1,235,0.0
2019-09-17,32.0,11.0,22.8,27.0,0.0,2.6,270,0.0
2019-09-18,32.0,12.0,22.4,24.8,0.0,3.1,269,0.0
2019-09-19,33.0,9.0,20.3,21.4,0.0,2.1,268,0.0
2019-09-20,33.0,8.0,20.6,17.9,0.0,2.0,266,0.0
2019-09-21,32.0,12.0,22.2,20.8,0.0,2.7,253,0.0
2019-09-22,31.0,12.0,22.8,22.0,0.0,3.7,262,0.0
2019-09-23,30.0,12.0,21.6,22.9,0.0,3.9,259,0.0
2019-09-24,29.0,8.0,19.5,23.4,0.0,3.1,258,0.0
2019-09-25,29.0,5.0,18.4,17.0,0.0,2.8,256,0.0
2019-09-26,30.0,8.0,19.9,23.1,0.0,3.1,253,0.0
2019-09-27,31.0,11.0,21.4,21.3,0.0,3.8,251,0.0
2019-09-28,30.0,8.0,20.6,19.0,0.0,4.2,249,0.0
2019-09-29,30.0,11.0,22.0,21.1,0.0,4.1,241,0.0
2019-09-30,28.0,11.0,20.5,21.0,0.0,4.9,245,0.0
2019-10-01,28.0,7.0,18.5,21.9,0.0,3.4,243,0.0
2019-10-02,28.0,10.0,18.8,22.0,0.0,3.1,233,0.0
2019-10-03,29.0,7.0,17.9,31.3,0.5,2.7,222,0.0
2019-10-04,28.0,10.0,18.5,29.5,0.0,2.8,237,0.0
2019-10-05,26.0,7.0,16.2,26.5,0.0,2.2,235,0.0
2019-10-06,27.0,4.0,16.3,26.4,0.0,3.1,232,0.0
2019-10-07,25.0,6.0,16.7,26.1,0.0,3.7,230,0.0
2019-10-08,26.0,7.0,16.9,31.5,0.0,2.4,227,0.0
2019-10-09,26.0,8.0,17.2,30.8,0.0,2.6,225,0.0
2019-10-10,26.0,8.0,17.1,28.8,0.0,2.3,224,0.0
2019-10-11,28.0,6.0,16.5,29.8,0.0,2.1,222,0.0
2019-10-12,27.0,5.0,16.9,31.7,0.0,2.5,170,0.0
2019-10-13,22.0,8.0,14.9,49.0,4.0,3.0,209,0.0
2019-10-14,22.0,5.0,14.0,53.3,1.5,2.5,209,0.0
2019-10-15,23.0,5.0,14.1,46.1,0.0,2.1,214,0.0
2019-10-16,25.0,3.0,14.3,35.1,0.0,1.9,210,0.0
2019-10-17,24.0,5.0,14.5,29.3,0.0,1.9,207,0.0
2019-10-18,24.0,6.0,14.8,30.4,0.0,1.3,201,0.0
2019-10-19,24.0,6.0,15.3,32.3,0.0,2.1,150,0.0
2019-10-20,17.0,8.0,12.8,60.4,3.5,3.3,139,0.0
2019-10-21,18.0,5.0,11.4,73.9,0.0,1.5,173,0.0
2019-10-22,16.0,8.0,11.3,85.1,8.0,2.7,94,0.0
2019-10-23,15.0,8.0,11.0,86.8,6.0,2.4,175,0.0
2019-10-24,14.0,8.0,10.4,89.5,9.5,1.5,91,0.0
2019-10-25,15.0,8.0,10.4,91.7,9.0,1.4,149,0.0
2019-10-26,17.0,7.0,10.4,81.2,5.5,2.1,156,0.0
2019-10-27,14.0,6.0,9.1,92.8,6.0,1.7,98,0.0
2019-10-28,13.0,7.0,9.8,89.3,6.5,1.8,133,0.0
2019-10-29,17.0,7.0,11.3,73.6,0.0,2.3,174,0.0
2019-10-30,15.0,5.0,9.0,71.8,0.0,2.6,113,0.0
2019-10-31,16.0,2.0,8.5,74.4,0.0,1.9,167,0.0
2019-11-01,17.0,2.0,9.0,67.2,0.0,1.9,181,0.0
2019-11-02,17.0,2.0,9.3,57.4,0.0,2.1,179,0.0
2019-11-03,16.0,4.0,9.5,66.2,0.0,2.8,152,0.0
2019-11-04,17.0,2.0,8.5,69.7,0.5,1.9,172,0.0
2019-11-05,17.0,0.0,8.0,70.8,0.0,1.3,170,0.0
2019-11-06,17.0,0.0,7.7,69.0,0.0,1.3,172,0.0
2019-11-07,16.0,-1.0,7.0,62.6,0.0,1.4,171,0.0
2019-11-08,15.0,0.0,6.1,54.3,0.0,1.8,169,0.0
2019-11-09,15.0,-3.0,5.4,54.2,0.0,1.7,168,0.0
2019-11-10,15.0,-3.0,5.5,47.1,0.0,2.3,166,0.0
2019-11-11,15.7,-5.0,4.1,49.2,0.0,1.5,165,0.0
2019-11-12,15.0,-5.0,3.9,47.7,0.0,1.6,163,0.0
2019-11-13,15.0,-5.0,4.0,43.7,0.0,1.6,161,0.0
2019-11-14,14.0,-4.0,5.0,45.4,0.0,1.5,81,0.0
2019-11-15,11.0,-3.0,4.0,55.7,0.0,2.2,158,0.0
2019-11-16,5.0,-6.0,-0.6,60.4,0.0,2.7,131,0.0
2019-11-17,4.0,-5.6,-0.8,64.4,0.0,2.3,137,0.0
2019-11-18,2.0,-4.0,-1.0,86.8,1.5,1.8,109,15.5
2019-11-19,1.0,-3.0,-0.9,87.4,0.5,1.5,128,1.0
2019-11-20,2.0,-4.1,-0.5,88.4,2.0,1.8,48,37.0
2019-11-21,7.0,-6.0,-0.3,75.0,0.0,1.7,146,0.0
2019-11-22,10.0,-6.0,0.5,70.8,0.0,1.2,149,0.0
2019-11-23,4.0,-2.2,-0.2,80.4,0.0,1.3,68,0.0
2019-11-24,5.0,-2.0,1.0,83.8,0.0,2.0,88,0.0
2019-11-25,6.7,-6.0,-0.3,79.3,0.0,1.2,125,0.0
2019-11-26,12.0,-0.9,3.9,69.4,0.0,0.9,144,0.0
2019-11-27,13.0,-3.0,5.0,65.4,0.0,1.5,136,0.0
2019-11-28,9.0,1.0,4.5,81.7,5.5,1.7,33,0.0
2019-11-29,13.0,1.0,5.7,73.5,0.0,1.9,74,0.0
2019-11-30,12.0,-0.5,5.7,69.0,0.0,2.8,129,0.0
2019-12-01,13.0,-1.0,5.2,68.0,0.0,1.8,90,0.0
2019-12-02,10.2,3.0,5.5,78.9,7.0,1.8,37,0.0
2019-12-03,6.0,1.9,3.2,95.5,19.5,1.9,14,0.0
2019-12-04,9.5,-1.0,3.6,81.1,0.0,1.8,60,0.0
2019-12-05,10.0,-2.0,3.1,75.4,0.0,1.4,129,0.0
2019-12-06,8.0,-3.3,1.9,83.3,5.5,1.7,67,0.0
2019-12-07,4.2,0.0,2.5,91.5,6.5,4.4,26,7.0
2019-12-08,4.0,-3.7,0.1,91.1,6.0,2.2,105,27.5
2019-12-09,5.9,-4.8,-0.5,79.7,0.0,2.2,77,0.0
2019-12-10,7.0,-5.2,0.2,72.8,0.0,1.3,130,0.0
2019-12-11,8.0,-2.2,1.9,76.5,0.0,2.6,106,0.0
2019-12-12,6.0,-5.2,0.6,78.0,0.0,1.6,101,0.0
2019-12-13,3.3,-1.0,1.2,87.7,0.5,1.1,73,1.0
2019-12-14,4.1,-1.1,1.4,96.1,0.0,1.1,124,0.0
2019-12-15,4.1,-0.4,1.5,91.4,0.0,1.4,131,0.0
2019-12-16,3.0,-2.0,0.5,87.2,0.0,1.6,62,0.0
2019-12-17,2.2,-1.5,0.6,96.2,10.0,2.1,54,39.0
2019-12-18,3.9,-6.7,-0.5,93.3,0.0,1.4,91,0.0
2019-12-19,3.0,-10.7,-4.7,77.5,0.0,1.5,128,0.0
2019-12-20,6.0,-10.0,-2.8,61.5,0.0,1.2,131,0.0
2019-12-21,7.0,-9.0,-1.5,62.1,0.0,0.8,131,0.0
2019-12-22,7.8,-9.0,-1.0,64.0,0.0,1.4,100,0.0
2019-12-23,8.9,-7.0,0.0,65.1,0.0,1.9,131,0.0
2019-12-24,7.8,-7.0,0.1,59.5,0.0,1.4,131,0.0
2019-12-25,9.6,-8.0,0.6,52.0,0.0,1.5,131,0.0
2019-12-26,5.0,-3.9,1.3,70.4,5.0,2.8,96,4.5
2019-12-27,8.0,0.0,4.5,70.6,0.5,3.4,124,0.0
2019-12-28,8.0,-3.0,1.6,74.8,0.0,2.1,97,0.0
2019-12-29,6.0,-5.0,0.1,74.1,0.0,1.3,124,0.0
2019-12-30,6.7,-5.0,0.0,76.1,0.0,1.4,93,0.0
2019-12-31,9.1,-4.2,1.5,79.1,0.0,2.0,123,0.0
2020-01-01,5.6,-4.8,0.4,73.0,0.0,2.6,130,0.0
2020-01-02,5.6,-4.1,0.1,71.0,0.0,2.1,72,0.0
2020-01-03,4.4,-2.2,0.6,76.3,0.5,1.1,127,0.0
2020-01-04,4.1,-2.2,0.6,85.1,2.5,1.8,126,9.0
2020-01-05,2.6,-3.7,-1.1,72.1,0.0,2.3,101,0.0
2020-01-06,4.1,-4.4,-0.5,71.0,0.0,1.7,108,0.0
2020-01-07,6.3,-5.2,-0.1,61.5,0.0,0.6,137,0.0
